sample_id,sample_date,no3_n,k,mg,ca,nh4_n,calc_rolling,avg
MPR,1994-09-06,NA,0.97,2.18,8.32,NA,calc_rolling_ca,9.397777777777778
MPR,1994-09-06,NA,0.97,2.18,8.32,NA,calc_rolling_nh4_n,NA
MPR,1994-09-13,NA,0.79,2.33,9.85,NA,calc_rolling_no3_n,NA
MPR,1994-09-13,NA,0.79,2.33,9.85,NA,calc_rolling_k,0.8611111111111112
MPR,1994-09-13,NA,0.79,2.33,9.85,NA,calc_rolling_mg,2.203333333333333
MPR,1994-09-13,NA,0.79,2.33,9.85,NA,calc_rolling_ca,9.7155555555555555
MPR,1994-09-13,NA,0.79,2.33,9.85,NA,calc_rolling_nh4_n,NA
MPR,1994-09-20,NA,0.73,1.07,3.62,NA,calc_rolling_no3_n,NA
MPR,1994-09-20,NA,0.73,1.07,3.62,NA,calc_rolling_k,0.8744444444444445
MPR,1994-09-20,NA,0.73,1.07,3.62,NA,calc_rolling_mg,2.21
MPR,1994-09-20,NA,0.73,1.07,3.62,NA,calc_rolling_ca,9.744444444444444
MPR,1994-09-20,NA,0.73,1.07,3.62,NA,calc_rolling_nh4_n,NA
MPR,1994-09-27,NA,1.02,2.03,10.54,NA,calc_rolling_no3_n,NA
MPR,1994-09-27,NA,1.02,2.03,10.54,NA,calc_rolling_k,0.8522222222222222
MPR,1994-09-27,NA,1.02,2.03,10.54,NA,calc_rolling_mg,2.1222222222222222
MPR,1994-09-27,NA,1.02,2.03,10.54,NA,calc_rolling_ca,9.213333333333333
MPR,1994-09-27,NA,1.02,2.03,10.54,NA,calc_rolling_nh4_n,NA
MPR,1994-10-04,NA,0.85,2.53,12.41,NA,calc_rolling_no3_n,NA
MPR,1994-10-04,NA,0.85,2.53,12.41,NA,calc_rolling_k,0.8288888888888889
MPR,1994-10-04,NA,0.85,2.53,12.41,NA,calc_rolling_mg,2.0155555555555558
MPR,1994-10-04,NA,0.85,2.53,12.41,NA,calc_rolling_ca,9.007777777777777
MPR,1994-10-04,NA,0.85,2.53,12.41,NA,calc_rolling_nh4_n,NA
MPR,1994-10-11,NA,0.74,1.84,8.15,NA,calc_rolling_no3_n,NA
MPR,1994-10-11,NA,0.74,1.84,8.15,NA,calc_rolling_k,0.7911111111111111
MPR,1994-10-11,NA,0.74,1.84,8.15,NA,calc_rolling_mg,1.9244444444444444
MPR,1994-10-11,NA,0.74,1.84,8.15,NA,calc_rolling_ca,8.734444444444444
MPR,1994-10-11,NA,0.74,1.84,8.15,NA,calc_rolling_nh4_n,NA
MPR,1994-10-18,NA,0.89,2.24,11.49,NA,calc_rolling_no3_n,NA
MPR,1994-10-18,NA,0.89,2.24,11.49,NA,calc_rolling_k,0.7844444444444444
MPR,1994-10-18,NA,0.89,2.24,11.49,NA,calc_rolling_mg,1.8944444444444444
MPR,1994-10-18,NA,0.89,2.24,11.49,NA,calc_rolling_ca,8.686666666666667
MPR,1994-10-18,NA,0.89,2.24,11.49,NA,calc_rolling_nh4_n,NA
MPR,1994-10-25,NA,0.65,1.63,6.89,NA,calc_rolling_no3_n,NA
MPR,1994-10-25,NA,0.65,1.63,6.89,NA,calc_rolling_k,0.7644444444444445
MPR,1994-10-25,NA,0.65,1.63,6.89,NA,calc_rolling_mg,1.93
MPR,1994-10-25,NA,0.65,1.63,6.89,NA,calc_rolling_ca,8.956666666666667
MPR,1994-10-25,NA,0.65,1.63,6.89,NA,calc_rolling_nh4_n,NA
MPR,1994-11-01,NA,0.82,2.29,9.8,NA,calc_rolling_no3_n,80
MPR,1994-11-01,NA,0.82,2.29,9.8,NA,calc_rolling_k,0.75
MPR,1994-11-01,NA,0.82,2.29,9.8,NA,calc_rolling_mg,1.958888888888889
MPR,1994-11-01,NA,0.82,2.29,9.8,NA,calc_rolling_ca,8.556666666666667
MPR,1994-11-01,NA,0.82,2.29,9.8,NA,calc_rolling_nh4_n,NA
MPR,1994-11-08,NA,0.63,1.36,5.86,NA,calc_rolling_no3_n,43
MPR,1994-11-08,NA,0.63,1.36,5.86,NA,calc_rolling_k,0.7577777777777778
MPR,1994-11-08,NA,0.63,1.36,5.86,NA,calc_rolling_mg,2.0055555555555555
MPR,1994-11-08,NA,0.63,1.36,5.86,NA,calc_rolling_ca,7.890000000000001
MPR,1994-11-08,NA,0.63,1.36,5.86,NA,calc_rolling_nh4_n,NA
MPR,1994-11-15,NA,0.73,2.06,9.42,NA,calc_rolling_no3_n,43
MPR,1994-11-15,NA,0.73,2.06,9.42,NA,calc_rolling_k,0.7422222222222222
MPR,1994-11-15,NA,0.73,2.06,9.42,NA,calc_rolling_mg,2.017777777777778
MPR,1994-11-15,NA,0.73,2.06,9.42,NA,calc_rolling_ca,7.891111111111111
MPR,1994-11-15,NA,0.73,2.06,9.42,NA,calc_rolling_nh4_n,NA
MPR,1994-11-22,NA,0.55,1.39,6.05,NA,calc_rolling_no3_n,43
MPR,1994-11-22,NA,0.55,1.39,6.05,NA,calc_rolling_k,0.7177777777777777
MPR,1994-11-22,NA,0.55,1.39,6.05,NA,calc_rolling_mg,2.0155555555555558
MPR,1994-11-22,NA,0.55,1.39,6.05,NA,calc_rolling_ca,7.73
MPR,1994-11-22,NA,0.55,1.39,6.05,NA,calc_rolling_nh4_n,NA
MPR,1994-11-29,80,0.89,2.29,6.94,NA,calc_rolling_no3_n,43
MPR,1994-11-29,80,0.89,2.29,6.94,NA,calc_rolling_k,0.7133333333333334
MPR,1994-11-29,80,0.89,2.29,6.94,NA,calc_rolling_mg,2.0877777777777777
MPR,1994-11-29,80,0.89,2.29,6.94,NA,calc_rolling_ca,7.992222222222222
MPR,1994-11-29,80,0.89,2.29,6.94,NA,calc_rolling_nh4_n,NA
MPR,1994-12-06,6,0.92,2.95,6.41,NA,calc_rolling_no3_n,43
MPR,1994-12-06,6,0.92,2.95,6.41,NA,calc_rolling_k,0.7
MPR,1994-12-06,6,0.92,2.95,6.41,NA,calc_rolling_mg,2.0625
MPR,1994-12-06,6,0.92,2.95,6.41,NA,calc_rolling_ca,7.76625
MPR,1994-12-06,6,0.92,2.95,6.41,NA,calc_rolling_nh4_n,NA
MPR,1994-12-13,NA,0.6,1.95,8.16,NA,calc_rolling_no3_n,43
MPR,1994-12-13,NA,0.6,1.95,8.16,NA,calc_rolling_k,0.71
MPR,1994-12-13,NA,0.6,1.95,8.16,NA,calc_rolling_mg,2.162857142857143
MPR,1994-12-13,NA,0.6,1.95,8.16,NA,calc_rolling_ca,8.038571428571428
MPR,1994-12-13,NA,0.6,1.95,8.16,NA,calc_rolling_nh4_n,NA
MPR,1994-12-20,NA,0.67,2.22,10.04,NA,calc_rolling_no3_n,43
MPR,1994-12-20,NA,0.67,2.22,10.04,NA,calc_rolling_k,0.7066666666666667
MPR,1994-12-20,NA,0.67,2.22,10.04,NA,calc_rolling_mg,2.18
MPR,1994-12-20,NA,0.67,2.22,10.04,NA,calc_rolling_ca,7.808333333333334
MPR,1994-12-20,NA,0.67,2.22,10.04,NA,calc_rolling_nh4_n,NA
MPR,1994-12-27,NA,0.61,2.28,9.25,NA,calc_rolling_no3_n,43
MPR,1994-12-27,NA,0.61,2.28,9.25,NA,calc_rolling_k,0.738
MPR,1994-12-27,NA,0.61,2.28,9.25,NA,calc_rolling_mg,2.338
MPR,1994-12-27,NA,0.61,2.28,9.25,NA,calc_rolling_ca,8.16
MPR,1994-12-27,NA,0.61,2.28,9.25,NA,calc_rolling_nh4_n,NA
Q1,1988-01-05,132,0.76,2.66,4.06,19,calc_rolling_no3_n,160.72727272727272
Q1,1988-01-05,132,0.76,2.66,4.06,19,calc_rolling_k,0.8063636363636364
Q1,1988-01-05,132,0.76,2.66,4.06,19,calc_rolling_mg,1.9627272727272727
Q1,1988-01-05,132,0.76,2.66,4.06,19,calc_rolling_ca,3.1336363636363638
Q1,1988-01-05,132,0.76,2.66,4.06,19,calc_rolling_nh4_n,26.636363636363633
Q1,1988-01-12,134,0.77,2.61,4.08,18,calc_rolling_no3_n,159.75
Q1,1988-01-12,134,0.77,2.61,4.08,18,calc_rolling_k,0.8058333333333333
Q1,1988-01-12,134,0.77,2.61,4.08,18,calc_rolling_mg,2.026666666666667
Q1,1988-01-12,134,0.77,2.61,4.08,18,calc_rolling_ca,3.2133333333333334
Q1,1988-01-12,134,0.77,2.61,4.08,18,calc_rolling_nh4_n,28.916666666666664
Q1,1988-01-19,125,0.75,2.67,4.16,21,calc_rolling_no3_n,156.15384615384616
Q1,1988-01-19,125,0.75,2.67,4.16,21,calc_rolling_k,0.8030769230769231
Q1,1988-01-19,125,0.75,2.67,4.16,21,calc_rolling_mg,2.0761538461538462
Q1,1988-01-19,125,0.75,2.67,4.16,21,calc_rolling_ca,3.276923076923077
Q1,1988-01-19,125,0.75,2.67,4.16,21,calc_rolling_nh4_n,28.230769230769234
Q1,1988-01-26,123,0.74,2.85,4.41,14,calc_rolling_no3_n,155.85714285714286
Q1,1988-01-26,123,0.74,2.85,4.41,14,calc_rolling_k,0.8064285714285714
Q1,1988-01-26,123,0.74,2.85,4.41,14,calc_rolling_mg,2.137857142857143
Q1,1988-01-26,123,0.74,2.85,4.41,14,calc_rolling_ca,3.3564285714285713
Q1,1988-01-26,123,0.74,2.85,4.41,14,calc_rolling_nh4_n,28.214285714285715
Q1,1988-01-29,77,0.86,1.48,2.4,21,calc_rolling_no3_n,155.85714285714286
Q1,1988-01-29,77,0.86,1.48,2.4,21,calc_rolling_k,0.8064285714285714
Q1,1988-01-29,77,0.86,1.48,2.4,21,calc_rolling_mg,2.137857142857143
Q1,1988-01-29,77,0.86,1.48,2.4,21,calc_rolling_ca,3.3564285714285713
Q1,1988-01-29,77,0.86,1.48,2.4,21,calc_rolling_nh4_n,28.214285714285715
Q1,1988-01-29,81,0.83,1.35,2.06,31,calc_rolling_no3_n,155.85714285714286
Q1,1988-01-29,81,0.83,1.35,2.06,31,calc_rolling_k,0.8064285714285714
Q1,1988-01-29,81,0.83,1.35,2.06,31,calc_rolling_mg,2.137857142857143
Q1,1988-01-29,81,0.83,1.35,2.06,31,calc_rolling_ca,3.3564285714285713
Q1,1988-01-29,81,0.83,1.35,2.06,31,calc_rolling_nh4_n,28.214285714285715
Q1,1988-01-29,281,0.91,1.64,2.65,27,calc_rolling_no3_n,155.85714285714286
Q1,1988-01-29,281,0.91,1.64,2.65,27,calc_rolling_k,0.8064285714285714
Q1,1988-01-29,281,0.91,1.64,2.65,27,calc_rolling_mg,2.137857142857143
Q1,1988-01-29,281,0.91,1.64,2.65,27,calc_rolling_ca,3.3564285714285713
Q1,1988-01-29,281,0.91,1.64,2.65,27,calc_rolling_nh4_n,28.214285714285715
Q1,1988-01-29,267,0.84,1.41,2.63,24,calc_rolling_no3_n,155.85714285714286
Q1,1988-01-29,267,0.84,1.41,2.63,24,calc_rolling_k,0.8064285714285714
Q1,1988-01-29,267,0.84,1.41,2.63,24,calc_rolling_mg,2.137857142857143
Q1,1988-01-29,267,0.84,1.41,2.63,24,calc_rolling_ca,3.3564285714285713
Q1,1988-01-29,267,0.84,1.41,2.63,24,calc_rolling_nh4_n,28.214285714285715
Q1,1988-01-29,242,0.86,1.59,2.67,21,calc_rolling_no3_n,155.85714285714286
Q1,1988-01-29,242,0.86,1.59,2.67,21,calc_rolling_k,0.8064285714285714
Q1,1988-01-29,242,0.86,1.59,2.67,21,calc_rolling_mg,2.137857142857143
Q1,1988-01-29,242,0.86,1.59,2.67,21,calc_rolling_ca,3.3564285714285713
Q1,1988-01-29,242,0.86,1.59,2.67,21,calc_rolling_nh4_n,28.214285714285715
Q1,1988-02-02,138,0.76,1.71,2.78,80,calc_rolling_no3_n,155.06666666666666
Q1,1988-02-02,138,0.76,1.71,2.78,80,calc_rolling_k,0.8066666666666666
Q1,1988-02-02,138,0.76,1.71,2.78,80,calc_rolling_mg,2.1926666666666668
Q1,1988-02-02,138,0.76,1.71,2.78,80,calc_rolling_ca,3.42
Q1,1988-02-02,138,0.76,1.71,2.78,80,calc_rolling_nh4_n,27.533333333333335
Q1,1988-02-02,168,0.79,1.62,2.57,17,calc_rolling_no3_n,155.06666666666666
Q1,1988-02-02,168,0.79,1.62,2.57,17,calc_rolling_k,0.8066666666666666
Q1,1988-02-02,168,0.79,1.62,2.57,17,calc_rolling_mg,2.1926666666666668
Q1,1988-02-02,168,0.79,1.62,2.57,17,calc_rolling_ca,3.42
Q1,1988-02-02,168,0.79,1.62,2.57,17,calc_rolling_nh4_n,27.533333333333335
Q1,1988-02-03,NA,NA,NA,NA,NA,calc_rolling_no3_n,155.06666666666666
Q1,1988-02-03,NA,NA,NA,NA,NA,calc_rolling_k,0.8066666666666666
Q1,1988-02-03,NA,NA,NA,NA,NA,calc_rolling_mg,2.1926666666666668
Q1,1988-02-03,NA,NA,NA,NA,NA,calc_rolling_ca,3.42
Q1,1988-02-03,NA,NA,NA,NA,NA,calc_rolling_nh4_n,27.533333333333335
Q1,1988-02-04,NA,NA,NA,NA,NA,calc_rolling_no3_n,155.06666666666666
Q1,1988-02-04,NA,NA,NA,NA,NA,calc_rolling_k,0.8066666666666666
Q1,1988-02-04,NA,NA,NA,NA,NA,calc_rolling_mg,2.1926666666666668
Q1,1988-02-04,NA,NA,NA,NA,NA,calc_rolling_ca,3.42
Q1,1988-02-04,NA,NA,NA,NA,NA,calc_rolling_nh4_n,27.533333333333335
Q1,1988-02-09,149,0.8,2.73,4.09,54,calc_rolling_no3_n,155.86666666666667
Q1,1988-02-09,149,0.8,2.73,4.09,54,calc_rolling_k,0.7893333333333333
Q1,1988-02-09,149,0.8,2.73,4.09,54,calc_rolling_mg,2.1566666666666667
Q1,1988-02-09,149,0.8,2.73,4.09,54,calc_rolling_ca,3.4086666666666665
Q1,1988-02-09,149,0.8,2.73,4.09,54,calc_rolling_nh4_n,27.933333333333334
Q1,1988-02-10,NA,NA,NA,NA,NA,calc_rolling_no3_n,155.86666666666667
Q1,1988-02-10,NA,NA,NA,NA,NA,calc_rolling_k,0.7893333333333333
Q1,1988-02-10,NA,NA,NA,NA,NA,calc_rolling_mg,2.1566666666666667
Q1,1988-02-10,NA,NA,NA,NA,NA,calc_rolling_ca,3.4086666666666665
Q1,1988-02-10,NA,NA,NA,NA,NA,calc_rolling_nh4_n,27.933333333333334
Q1,1988-02-16,113,0.77,2.67,4.04,20,calc_rolling_no3_n,156.8
Q1,1988-02-16,113,0.77,2.67,4.04,20,calc_rolling_k,0.7846666666666666
Q1,1988-02-16,113,0.77,2.67,4.04,20,calc_rolling_mg,2.164
Q1,1988-02-16,113,0.77,2.67,4.04,20,calc_rolling_ca,3.4046666666666665
Q1,1988-02-16,113,0.77,2.67,4.04,20,calc_rolling_nh4_n,29
Q1,1988-02-23,152,0.85,2.94,4.39,28,calc_rolling_no3_n,158.06666666666666
Q1,1988-02-23,152,0.85,2.94,4.39,28,calc_rolling_k,0.7833333333333333
Q1,1988-02-23,152,0.85,2.94,4.39,28,calc_rolling_mg,2.17
Q1,1988-02-23,152,0.85,2.94,4.39,28,calc_rolling_ca,3.397333333333333
Q1,1988-02-23,152,0.85,2.94,4.39,28,calc_rolling_nh4_n,28.466666666666665
Q1,1988-03-01,144,0.81,2.96,4.31,18,calc_rolling_no3_n,204.8235294117647
Q1,1988-03-01,144,0.81,2.96,4.31,18,calc_rolling_k,0.8911764705882353
Q1,1988-03-01,144,0.81,2.96,4.31,18,calc_rolling_mg,1.9364705882352942
Q1,1988-03-01,144,0.81,2.96,4.31,18,calc_rolling_ca,3.0741176470588236
Q1,1988-03-01,144,0.81,2.96,4.31,18,calc_rolling_nh4_n,23.64705882352941
Q1,1988-03-08,144,0.5,2.12,3.89,25,calc_rolling_no3_n,206.9375
Q1,1988-03-08,144,0.5,2.12,3.89,25,calc_rolling_k,0.90125
Q1,1988-03-08,144,0.5,2.12,3.89,25,calc_rolling_mg,1.99375
Q1,1988-03-08,144,0.5,2.12,3.89,25,calc_rolling_ca,3.10375
Q1,1988-03-08,144,0.5,2.12,3.89,25,calc_rolling_nh4_n,20.6875
Q1,1988-03-15,148,0.7,2.72,4.02,34,calc_rolling_no3_n,206.4375
Q1,1988-03-15,148,0.7,2.72,4.02,34,calc_rolling_k,0.895625
Q1,1988-03-15,148,0.7,2.72,4.02,34,calc_rolling_mg,1.99625
Q1,1988-03-15,148,0.7,2.72,4.02,34,calc_rolling_ca,3.111875
Q1,1988-03-15,148,0.7,2.72,4.02,34,calc_rolling_nh4_n,19.4375
Q1,1988-03-23,144,0.73,2.76,4.05,13,calc_rolling_no3_n,208.75
Q1,1988-03-23,144,0.73,2.76,4.05,13,calc_rolling_k,0.900625
Q1,1988-03-23,144,0.73,2.76,4.05,13,calc_rolling_mg,1.99
Q1,1988-03-23,144,0.73,2.76,4.05,13,calc_rolling_ca,3.098125
Q1,1988-03-23,144,0.73,2.76,4.05,13,calc_rolling_nh4_n,19.1875
Q1,1988-03-29,291,0.97,1.48,3.16,8,calc_rolling_no3_n,208.125
Q1,1988-03-29,291,0.97,1.48,3.16,8,calc_rolling_k,0.89375
Q1,1988-03-29,291,0.97,1.48,3.16,8,calc_rolling_mg,1.985625
Q1,1988-03-29,291,0.97,1.48,3.16,8,calc_rolling_ca,3.0925
Q1,1988-03-29,291,0.97,1.48,3.16,8,calc_rolling_nh4_n,19.1875
Q1,1988-03-29,283,1.13,1.47,3.22,7,calc_rolling_no3_n,208.125
Q1,1988-03-29,283,1.13,1.47,3.22,7,calc_rolling_k,0.89375
Q1,1988-03-29,283,1.13,1.47,3.22,7,calc_rolling_mg,1.985625
Q1,1988-03-29,283,1.13,1.47,3.22,7,calc_rolling_ca,3.0925
Q1,1988-03-29,283,1.13,1.47,3.22,7,calc_rolling_nh4_n,19.1875
Q1,1988-03-29,239,0.86,1.7,2.72,10,calc_rolling_no3_n,208.125
Q1,1988-03-29,239,0.86,1.7,2.72,10,calc_rolling_k,0.89375
Q1,1988-03-29,239,0.86,1.7,2.72,10,calc_rolling_mg,1.985625
Q1,1988-03-29,239,0.86,1.7,2.72,10,calc_rolling_ca,3.0925
Q1,1988-03-29,239,0.86,1.7,2.72,10,calc_rolling_nh4_n,19.1875
Q1,1988-03-29,291,1.07,1.09,1.31,20,calc_rolling_no3_n,208.125
Q1,1988-03-29,291,1.07,1.09,1.31,20,calc_rolling_k,0.89375
Q1,1988-03-29,291,1.07,1.09,1.31,20,calc_rolling_mg,1.985625
Q1,1988-03-29,291,1.07,1.09,1.31,20,calc_rolling_ca,3.0925
Q1,1988-03-29,291,1.07,1.09,1.31,20,calc_rolling_nh4_n,19.1875
Q1,1988-03-29,300,1.07,1.11,1.29,8,calc_rolling_no3_n,208.125
Q1,1988-03-29,300,1.07,1.11,1.29,8,calc_rolling_k,0.89375
Q1,1988-03-29,300,1.07,1.11,1.29,8,calc_rolling_mg,1.985625
Q1,1988-03-29,300,1.07,1.11,1.29,8,calc_rolling_ca,3.0925
Q1,1988-03-29,300,1.07,1.11,1.29,8,calc_rolling_nh4_n,19.1875
Q1,1988-03-29,261,1.17,1.49,3.7,13,calc_rolling_no3_n,208.125
Q1,1988-03-29,261,1.17,1.49,3.7,13,calc_rolling_k,0.89375
Q1,1988-03-29,261,1.17,1.49,3.7,13,calc_rolling_mg,1.985625
Q1,1988-03-29,261,1.17,1.49,3.7,13,calc_rolling_ca,3.0925
Q1,1988-03-29,261,1.17,1.49,3.7,13,calc_rolling_nh4_n,19.1875
Q1,1988-03-29,265,1.11,1.16,1.38,31,calc_rolling_no3_n,208.125
Q1,1988-03-29,265,1.11,1.16,1.38,31,calc_rolling_k,0.89375
Q1,1988-03-29,265,1.11,1.16,1.38,31,calc_rolling_mg,1.985625
Q1,1988-03-29,265,1.11,1.16,1.38,31,calc_rolling_ca,3.0925
Q1,1988-03-29,265,1.11,1.16,1.38,31,calc_rolling_nh4_n,19.1875
Q1,1988-03-29,252,1.06,1.19,1.34,16,calc_rolling_no3_n,208.125
Q1,1988-03-29,252,1.06,1.19,1.34,16,calc_rolling_k,0.89375
Q1,1988-03-29,252,1.06,1.19,1.34,16,calc_rolling_mg,1.985625
Q1,1988-03-29,252,1.06,1.19,1.34,16,calc_rolling_ca,3.0925
Q1,1988-03-29,252,1.06,1.19,1.34,16,calc_rolling_nh4_n,19.1875
Q1,1988-04-05,135,0.82,2.31,2.75,26,calc_rolling_no3_n,207.8125
Q1,1988-04-05,135,0.82,2.31,2.75,26,calc_rolling_k,0.89
Q1,1988-04-05,135,0.82,2.31,2.75,26,calc_rolling_mg,1.976875
Q1,1988-04-05,135,0.82,2.31,2.75,26,calc_rolling_ca,3.084375
Q1,1988-04-05,135,0.82,2.31,2.75,26,calc_rolling_nh4_n,22.125
Q1,1988-04-12,141,0.71,2.77,4.22,34,calc_rolling_no3_n,207.41176470588235
Q1,1988-04-12,141,0.71,2.77,4.22,34,calc_rolling_k,0.9488235294117647
Q1,1988-04-12,141,0.71,2.77,4.22,34,calc_rolling_mg,1.9523529411764706
Q1,1988-04-12,141,0.71,2.77,4.22,34,calc_rolling_ca,3.0376470588235294
Q1,1988-04-12,141,0.71,2.77,4.22,34,calc_rolling_nh4_n,24
Q1,1988-04-19,150,0.85,2.57,3.82,16,calc_rolling_no3_n,207.41176470588235
Q1,1988-04-19,150,0.85,2.57,3.82,16,calc_rolling_k,0.964375
Q1,1988-04-19,150,0.85,2.57,3.82,16,calc_rolling_mg,1.858235294117647
Q1,1988-04-19,150,0.85,2.57,3.82,16,calc_rolling_ca,2.867058823529412
Q1,1988-04-19,150,0.85,2.57,3.82,16,calc_rolling_nh4_n,35.94117647058823
Q1,1988-04-26,142,0.74,2.87,4.3,28,calc_rolling_no3_n,207.70588235294116
Q1,1988-04-26,142,0.74,2.87,4.3,28,calc_rolling_k,0.965625
Q1,1988-04-26,142,0.74,2.87,4.3,28,calc_rolling_mg,1.7664705882352942
Q1,1988-04-26,142,0.74,2.87,4.3,28,calc_rolling_ca,2.7076470588235293
Q1,1988-04-26,142,0.74,2.87,4.3,28,calc_rolling_nh4_n,38.88235294117648
Q1,1988-05-03,139,0.75,2.82,4.18,65,calc_rolling_no3_n,150.5
Q1,1988-05-03,139,0.75,2.82,4.18,65,calc_rolling_k,0.8788888888888888
Q1,1988-05-03,139,0.75,2.82,4.18,65,calc_rolling_mg,2.191
Q1,1988-05-03,139,0.75,2.82,4.18,65,calc_rolling_ca,3.1069999999999998
Q1,1988-05-03,139,0.75,2.82,4.18,65,calc_rolling_nh4_n,60.9
Q1,1988-05-10,142,1.19,2.24,3.6,69,calc_rolling_no3_n,151.7
Q1,1988-05-10,142,1.19,2.24,3.6,69,calc_rolling_k,0.8766666666666667
Q1,1988-05-10,142,1.19,2.24,3.6,69,calc_rolling_mg,2.251
Q1,1988-05-10,142,1.19,2.24,3.6,69,calc_rolling_ca,3.19
Q1,1988-05-10,142,1.19,2.24,3.6,69,calc_rolling_nh4_n,64.2
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_no3_n,151.7
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_k,0.8766666666666667
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_mg,2.251
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_ca,3.19
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_nh4_n,64.2
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_no3_n,151.7
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_k,0.8766666666666667
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_mg,2.251
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_ca,3.19
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_nh4_n,64.2
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_no3_n,151.7
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_k,0.8766666666666667
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_mg,2.251
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_ca,3.19
Q1,1988-05-10,NA,NA,NA,NA,NA,calc_rolling_nh4_n,64.2
Q1,1988-05-10,203,1.2,1.44,2.58,10,calc_rolling_no3_n,151.7
Q1,1988-05-10,203,1.2,1.44,2.58,10,calc_rolling_k,0.8766666666666667
Q1,1988-05-10,203,1.2,1.44,2.58,10,calc_rolling_mg,2.251
Q1,1988-05-10,203,1.2,1.44,2.58,10,calc_rolling_ca,3.19
Q1,1988-05-10,203,1.2,1.44,2.58,10,calc_rolling_nh4_n,64.2
Q1,1988-05-17,148,NA,1.12,1.12,237,calc_rolling_no3_n,152.88888888888889
Q1,1988-05-17,148,NA,1.12,1.12,237,calc_rolling_k,0.8855555555555555
Q1,1988-05-17,148,NA,1.12,1.12,237,calc_rolling_mg,2.259
Q1,1988-05-17,148,NA,1.12,1.12,237,calc_rolling_ca,3.121
Q1,1988-05-17,148,NA,1.12,1.12,237,calc_rolling_nh4_n,67.6
Q1,1988-05-24,149,0.75,1.2,1.34,63,calc_rolling_no3_n,153.25
Q1,1988-05-24,149,0.75,1.2,1.34,63,calc_rolling_k,0.8811111111111111
Q1,1988-05-24,149,0.75,1.2,1.34,63,calc_rolling_mg,2.197
Q1,1988-05-24,149,0.75,1.2,1.34,63,calc_rolling_ca,3.005
Q1,1988-05-24,149,0.75,1.2,1.34,63,calc_rolling_nh4_n,81.8
Q1,1988-05-31,156,0.9,2.57,3.16,61,calc_rolling_no3_n,154.85714285714286
Q1,1988-05-31,156,0.9,2.57,3.16,61,calc_rolling_k,0.8777777777777778
Q1,1988-05-31,156,0.9,2.57,3.16,61,calc_rolling_mg,2.181
Q1,1988-05-31,156,0.9,2.57,3.16,61,calc_rolling_ca,3.0620000000000003
Q1,1988-05-31,156,0.9,2.57,3.16,61,calc_rolling_nh4_n,87.77777777777777
Q1,1988-06-07,147,0.8,2.91,3.58,59,calc_rolling_no3_n,157.5
Q1,1988-06-07,147,0.8,2.91,3.58,59,calc_rolling_k,0.8811111111111111
Q1,1988-06-07,147,0.8,2.91,3.58,59,calc_rolling_mg,2.183
Q1,1988-06-07,147,0.8,2.91,3.58,59,calc_rolling_ca,2.9850000000000003
Q1,1988-06-07,147,0.8,2.91,3.58,59,calc_rolling_nh4_n,90.625
Q1,1988-06-14,NA,0.79,2.85,3.53,68,calc_rolling_no3_n,150
Q1,1988-06-14,NA,0.79,2.85,3.53,68,calc_rolling_k,0.7914285714285715
Q1,1988-06-14,NA,0.79,2.85,3.53,68,calc_rolling_mg,2.0766666666666667
Q1,1988-06-14,NA,0.79,2.85,3.53,68,calc_rolling_ca,2.95875
Q1,1988-06-14,NA,0.79,2.85,3.53,68,calc_rolling_nh4_n,107.66666666666666
Q1,1988-06-21,NA,0.81,1.95,2.66,158,calc_rolling_no3_n,150.66666666666666
Q1,1988-06-21,NA,0.81,1.95,2.66,158,calc_rolling_k,0.7877777777777778
Q1,1988-06-21,NA,0.81,1.95,2.66,158,calc_rolling_mg,2.188
Q1,1988-06-21,NA,0.81,1.95,2.66,158,calc_rolling_ca,3.1433333333333335
Q1,1988-06-21,NA,0.81,1.95,2.66,158,calc_rolling_nh4_n,81.8
Q1,1988-06-28,NA,0.71,2.71,4.87,NA,calc_rolling_no3_n,151.5
Q1,1988-06-28,NA,0.71,2.71,4.87,NA,calc_rolling_k,0.7833333333333333
Q1,1988-06-28,NA,0.71,2.71,4.87,NA,calc_rolling_mg,2.233
Q1,1988-06-28,NA,0.71,2.71,4.87,NA,calc_rolling_ca,3.2644444444444445
Q1,1988-06-28,NA,0.71,2.71,4.87,NA,calc_rolling_nh4_n,86.5
Q1,1988-07-05,NA,0.78,2.84,3.41,NA,calc_rolling_no3_n,147
