sample_id,sample_date,no3_n,k,mg,ca,nh4_n,calc_rolling_k,calc_rolling_no3_n,calc_rolling_mg,calc_rolling_ca,calc_rolling_nh4_n
Q3,1994-03-22,NA,0.8,3.67,5.62,NA,0.9011111111111111,55.66666666666667,3.312222222222222,4.912222222222222,NA
Q3,1994-03-29,16,0.96,3.73,5.74,NA,0.8922222222222222,50.857142857142854,3.4788888888888887,5.181111111111111,NA
Q3,1994-04-05,13,0.94,3.61,5.68,NA,0.8744444444444445,45.625,3.531111111111111,5.302222222222222,NA
Q3,1994-04-12,146,0.74,3.13,4.68,NA,0.8666666666666667,47,3.4477777777777776,5.197777777777778,NA
Q3,1994-04-19,141,1.08,3.47,4.68,NA,0.8622222222222222,49,3.3666666666666667,5.066666666666666,NA
Q3,1994-04-26,22,0.88,3.62,5.51,NA,0.8633333333333333,46.222222222222214,3.3533333333333335,5.017777777777778,NA
Q3,1994-05-03,9,0.74,3.77,5.87,NA,0.8711111111111112,47.222222222222214,3.4588888888888887,5.131111111111111,NA
Q3,1994-05-10,23,0.82,2.62,3.95,NA,0.8688888888888889,46.66666666666667,3.4744444444444444,5.105555555555555,NA
Q3,1994-05-17,22,0.8,2.68,3.87,NA,0.8666666666666667,31.666666666666664,3.5444444444444443,5.2011111111111115,NA
Q3,1994-05-24,24,0.81,3.55,5.18,NA,0.8555555555555555,17.11111111111111,3.5833333333333335,5.291111111111111,NA
Q3,1994-05-31,25,1.03,4.68,6.76,NA,0.881,29,3.44,5.02,NA
Q3,1994-06-07,8,0.92,3.75,5.45,NA,0.893,28.77777777777778,3.457,5.003,NA
Q3,1994-06-14,11,0.72,3.76,5.54,NA,0.882,42.33333333333333,3.565,5.155,NA
Q3,1994-06-21,10,0.98,3.82,5.49,NA,0.907,52.111111111111114,3.657,5.294,NA
Q3,1994-06-28,NA,0.9,3.51,5.08,NA,0.902,55.625,3.6559999999999997,5.271,NA
Q3,1994-06-30,129,1.09,2.26,3.01,NA,0.902,55.625,3.6559999999999997,5.271,NA
Q3,1994-07-05,7,0.86,3.94,5.7,NA,0.882,60,3.528,5.069,NA
Q3,1994-07-12,145,0.71,3.7,5.47,NA,0.867,68.66666666666667,3.491,5.009,NA
Q3,1994-07-19,110,1.05,3.6,5.26,NA,0.887,80.2,3.475,4.959,NA
Q3,1994-07-26,NA,0.76,3.54,4.95,NA,0.888,97.75,3.54,5,NA
Q3,1994-08-02,NA,0.83,3.4,4.74,NA,0.8422222222222222,87.33333333333333,3.683333333333333,5.221111111111111,NA
Q3,1994-08-09,NA,0.77,3.38,4.85,NA,0.8588888888888889,127.5,3.761111111111111,5.363333333333333,NA
Q3,1994-08-16,NA,0.92,3.6,5.04,NA,0.86,110,3.7577777777777777,5.338888888888889,NA
Q3,1994-08-23,NA,0.99,4.47,5.9,NA,0.8433333333333334,NA,3.522222222222222,4.98,NA
Q3,1994-08-30,NA,0.69,3.52,5.08,NA,0.8511111111111112,NA,3.521111111111111,5.023333333333333,NA
Q3,1994-09-06,NA,1.01,4.64,6.98,NA,0.8544444444444445,NA,3.5577777777777775,5.13,NA
Q3,1994-09-13,NA,0.72,3.67,5.25,NA,0.8544444444444445,NA,3.5255555555555556,5.05,NA
Q3,1994-09-20,NA,0.9,1.48,2.03,NA,0.8533333333333333,NA,3.5033333333333334,5.065555555555555,NA
Q3,1994-09-27,NA,0.83,3.53,5.34,NA,0.8577777777777778,NA,3.3277777777777775,4.845555555555555,NA
Q3,1994-10-04,NA,0.86,3.73,5.7,NA,0.8855555555555555,NA,3.3266666666666667,4.86,NA
Q3,1994-10-11,NA,0.77,3.09,4.13,NA,0.86,NA,3.0555555555555554,4.437777777777778,NA
Q3,1994-10-18,NA,0.91,3.4,5.18,NA,0.8688888888888889,NA,2.986666666666667,4.337777777777777,NA
Q3,1994-10-25,NA,1.03,2.89,3.92,NA,0.8644444444444445,NA,3.1544444444444446,4.561111111111111,NA
Q3,1994-11-01,NA,0.94,3.51,5.21,NA,0.8466666666666667,NA,3.081111111111111,4.41,NA
Q3,1994-11-08,NA,0.78,2.2,3.18,NA,0.8322222222222222,NA,2.9966666666666666,4.238888888888889,NA
Q3,1994-11-15,NA,0.8,3.05,4.35,NA,0.8333333333333334,NA,2.9988888888888887,4.2877777777777775,NA
Q3,1994-11-22,NA,0.86,2.99,4.04,NA,0.8733333333333333,NA,3.0411111111111113,4.308888888888889,NA
Q3,1994-11-29,NA,0.67,2.87,3.98,NA,0.8477777777777777,NA,3.082222222222222,4.412222222222222,NA
Q3,1994-12-06,NA,0.73,2.97,4.16,NA,0.83625,NA,3.02875,4.3125,NA
Q3,1994-12-13,NA,0.78,3.11,4.57,NA,0.8442857142857143,NA,3.1471428571428572,4.474285714285714,NA
Q3,1994-12-20,NA,1.27,3.78,5.37,NA,0.8516666666666667,NA,3.163333333333333,4.495,NA
Q3,1994-12-27,NA,0.8,3.26,4.85,NA,0.85,NA,3.198,4.586,NA
